Cell	cell_type
N4_bcHUXW	Erythrocyte
N4_bcHUZM	FLB2
N4_bcHVBE	Erythrocyte
N4_bcHVBK	IW3
N4_bcHVBN	Erythrocyte
N4_bcHVFL	Neutrophils1
N4_bcHVLH	IW1
N4_bcHVMN	Erythrocyte
N4_bcHVNM	Erythrocyte
N4_bcHVNV	IW1
N4_bcHVNY	IW3
N4_bcHVQH	Schwann
N4_bcHVQY	Erythrocyte
N4_bcHVRW	Erythrocyte
N4_bcHVSF	Erythrocyte
N4_bcHWJC	Erythrocyte
N4_bcHWNH	Endo
N4_bcHWQY	IW3
N4_bcHWRB	Erythrocyte
N4_bcHWRP	DC
N4_bcHWSY	Neutrophils1
N4_bcHWTP	Neutrophils1
N4_bcHWWC	Recruited_macrophage
N4_bcHWXO	Erythrocyte
N4_bcHWYO	IW1
N4_bcHWZY	IW3
N4_bcHXAU	Erythrocyte
N4_bcHXBI	DC
N4_bcHXCK	Endo
N4_bcHXET	Erythrocyte
N4_bcHXGE	Erythrocyte
N4_bcHXID	Recruited_macrophage
N4_bcHXKO	Leydig
N4_bcHXPQ	Tcells
N4_bcHXQR	Schwann
N4_bcHXQT	IW3
N4_bcHXUZ	Erythrocyte
N4_bcHXWO	IW1
N4_bcHXYA	Erythrocyte
N4_bcHXZY	Erythrocyte
N4_bcHXZZ	FLB1
N4_bcHYAA	Erythrocyte
N4_bcHYCJ	Erythrocyte
N4_bcHYDM	Erythrocyte
N4_bcHYEZ	Erythrocyte
N4_bcHYGQ	Neutrophils1
N4_bcHYGT	Tcells
N4_bcHYKF	Neutrophils1
N4_bcHYKX	Neutrophils1
N4_bcHYLK	Erythrocyte
N4_bcHYLU	Erythrocyte
N4_bcHYMS	IW1
N4_bcHYNQ	IW1
N4_bcHYWC	FLB2
N4_bcHZBM	Erythrocyte
N4_bcHZCK	Neutrophils1
N4_bcHZCL	IW3
N4_bcHZCO	Erythrocyte
N4_bcHZGG	Erythrocyte
N4_bcHZGL	Erythrocyte
N4_bcHZHW	Erythrocyte
N4_bcHZNB	Erythrocyte
N4_bcHZOF	DC
N4_bcHZPR	Endo
N4_bcHZPV	Tcells
N4_bcHZQI	Erythrocyte
N4_bcHZVW	FLB2
N4_bcHZZY	Erythrocyte
N4_bcIABH	Erythrocyte
N4_bcIABM	IW1
N4_bcIAED	IW3
N4_bcIAEG	Neutrophils1
N4_bcIAEL	Erythrocyte
N4_bcIAEX	Neutrophils1
N4_bcIAFE	Recruited_macrophage
N4_bcIAFK	Erythrocyte
N4_bcIAGZ	Recruited_macrophage
N4_bcIAHY	Tcells
N4_bcIAIB	Erythrocyte
N4_bcIAJY	IW1
N4_bcIAKY	DC
N4_bcIAQS	Erythrocyte
N4_bcIASK	Recruited_macrophage
N4_bcIAVG	FLB1
N4_bcIAWU	FLB2
N4_bcIAXU	Neutrophils1
N4_bcIAYR	Erythrocyte
N4_bcIBBE	Erythrocyte
N4_bcIBFG	Erythrocyte
N4_bcIBFX	Tcells
N4_bcIBHV	Erythrocyte
N4_bcIBIR	IW1
N4_bcIBIY	Leydig
N4_bcIBJH	Neutrophils1
N4_bcIBMY	Erythrocyte
N4_bcIBND	Erythrocyte
N4_bcIBPG	Neutrophils1
N4_bcIBQC	Erythrocyte
N4_bcIBQM	IW3
N4_bcIBST	Erythrocyte
N4_bcIBVC	Bcell
N4_bcIBVL	Recruited_macrophage
N4_bcIBVS	Erythrocyte
N4_bcIBWI	Endo
N4_bcIBXD	Recruited_macrophage
N4_bcIBXN	Recruited_macrophage
N4_bcIBYW	Erythrocyte
N4_bcICCH	Neutrophils1
N4_bcICEK	Leydig
N4_bcICFM	Recruited_macrophage
N4_bcICLS	Neutrophils1
N4_bcICMH	Erythrocyte
N4_bcICOK	IW1
N4_bcIDAK	Neutrophils1
N4_bcIDGW	Erythrocyte
N4_bcIDJH	Recruited_macrophage
N4_bcIDLF	FLB1
N4_bcIDMZ	Neutrophils1
N4_bcIDTN	Neutrophils1
N4_bcIDUU	Endo
N4_bcIDVC	Erythrocyte
N4_bcIDVL	Early_B
N4_bcIDZV	Neutrophils1
N4_bcIEAC	Recruited_macrophage
N4_bcIEAK	Recruited_macrophage
N4_bcIECG	IW1
N4_bcIEDB	IW1
N4_bcIEFI	Erythrocyte
N4_bcIEIK	BasalWE
N4_bcIEKT	Recruited_macrophage
N4_bcIEPN	Erythrocyte
N4_bcIEPS	Erythrocyte
N4_bcIEQI	Neutrophils1
N4_bcIEQQ	Erythrocyte
N4_bcIESP	Neutrophils1
N4_bcIEYM	Erythrocyte
N4_bcIFFK	Erythrocyte
N4_bcIFGQ	FLB1
N4_bcIFLC	Endo
N4_bcIFLY	Erythrocyte
N4_bcIFOE	Erythrocyte
N4_bcIFOI	Erythrocyte
N4_bcIFRE	Recruited_macrophage
N4_bcIFRF	Erythrocyte
N4_bcIFWO	Endo
N4_bcIGCJ	Leydig
N4_bcIGDY	IW1
N4_bcIGFN	Erythrocyte
N4_bcIGGL	Erythrocyte
N4_bcIGGR	Erythrocyte
N4_bcIGJS	Erythrocyte
N4_bcIGOA	Erythrocyte
N4_bcIGPG	IW1
N4_bcIGTW	IW3
N4_bcIGTX	Recruited_macrophage
N4_bcIGXQ	FLB2
N4_bcIGYQ	FLB2
N4_bcIGZJ	Early_B
N4_bcIHAY	Recruited_macrophage
N4_bcIHDG	Recruited_macrophage
N4_bcIHFN	Erythrocyte
N4_bcIHLT	Recruited_macrophage
N4_bcIHNS	Neutrophils1
N4_bcIHOT	Erythrocyte
N4_bcIHPC	Erythrocyte
N4_bcIHPT	Neutrophils1
N4_bcIHPY	Neutrophils1
N4_bcIHSX	Erythrocyte
N4_bcIHTD	Erythrocyte
N4_bcIHTL	Bcell
N4_bcIHTZ	Neutrophils1
N4_bcIHXT	Endo
N4_bcIHZJ	Tcells
N4_bcIIFR	Erythrocyte
N4_bcIIGK	BasalWE
N4_bcIIII	Erythrocyte
N4_bcIIIR	Erythrocyte
N4_bcIIMD	IW3
N4_bcIIMQ	Erythrocyte
N4_bcIINM	Recruited_macrophage
N4_bcIINR	Erythrocyte
N4_bcIIPP	Recruited_macrophage
N4_bcIIUA	Neutrophils1
N4_bcIIVL	IW3
N4_bcIIVW	Erythrocyte
N4_bcIIWU	DC
N4_bcIJAZ	Erythrocyte
N4_bcIJBH	FLB2
N4_bcIJFP	Neutrophils1
N4_bcIJGM	Early_B
N4_bcIJJB	Neutrophils1
N4_bcIJKH	Erythrocyte
N4_bcIJKK	Erythrocyte
N4_bcIJOA	Early_B
N4_bcIJZP	Erythrocyte
N4_bcIJZQ	PhagNeutrophils
N4_bcIKCR	Erythrocyte
N5_bcAABX	Bcell
N5_bcAAEI	Tcells
N5_bcAALA	IW2
N5_bcAARK	Neutrophils1
N5_bcAATU	Bcell
N5_bcAAXX	Erythrocyte
N5_bcABDL	Leydig
N5_bcABEA	SSC
N5_bcABIO	IW1
N5_bcABNK	Tcells
N5_bcABOI	Neutrophils1
N5_bcABRW	IW2
N5_bcABZR	Recruited_macrophage
N5_bcACCF	Erythrocyte
N5_bcACCM	Neutrophils1
N5_bcACFB	FLB1
N5_bcACGI	Neutrophils1
N5_bcACGV	DC
N5_bcACNU	BasalWE
N5_bcACRY	Erythrocyte
N5_bcACSE	Recruited_macrophage
N5_bcACSI	Neutrophils1
N5_bcACSY	Erythrocyte
N5_bcACZW	IW1
N5_bcADBH	Tcells
N5_bcADDG	Neutrophils1
N5_bcADDO	SSC
N5_bcADDW	Erythrocyte
N5_bcADGP	SSC
N5_bcADGX	Endo
N5_bcADQH	Recruited_macrophage
N5_bcADRP	IW1
N5_bcADRS	Tcells
N5_bcADSN	SSC
N5_bcADTV	DC
N5_bcADZR	Endo
N5_bcAECZ	Tcells
N5_bcAEFC	Tcells
N5_bcAEFN	Neutrophils2
N5_bcAEHO	IW2
N5_bcAEIN	Tcells
N5_bcAELR	Recruited_macrophage
N5_bcAEMP	Neutrophils1
N5_bcAENE	Endo
N5_bcAENO	Erythrocyte
N5_bcAEOD	IW1
N5_bcAESW	Neutrophils1
N5_bcAEXJ	Tcells
N5_bcAEXR	Neutrophils1
N5_bcAEYI	Recruited_macrophage
N5_bcAEZP	PhagNeutrophils
N5_bcAFCY	Early_B
N5_bcAFJC	IW2
N5_bcAFNE	FLB2
N5_bcAFRV	Recruited_macrophage
N5_bcAFUS	Erythrocyte
N5_bcAFVB	DC
N5_bcAFVG	Neutrophils1
N5_bcAFVK	Erythrocyte
N5_bcAFXL	Erythrocyte
N5_bcAGDC	Neutrophils1
N5_bcAGDJ	Tcells
N5_bcAGDQ	Recruited_macrophage
N5_bcAGFN	Early_B
N5_bcAGGK	Erythrocyte
N5_bcAGMO	SSC
N5_bcAGPI	Erythrocyte
N5_bcAGPJ	Erythrocyte
N5_bcAGUO	Neutrophils1
N5_bcAGYW	Erythrocyte
N5_bcAGZM	IW2
N5_bcAGZS	Recruited_macrophage
N5_bcAHDE	FLB1
N5_bcAHPS	DC
N5_bcAHTO	Recruited_macrophage
N5_bcAHUO	Neutrophils1
N5_bcAHVL	Early_B
N5_bcAHXD	Recruited_macrophage
N5_bcAHYD	Erythrocyte
N5_bcAIEN	Neutrophils1
N5_bcAIER	Erythrocyte
N5_bcAIGK	Erythrocyte
N5_bcAIIW	Erythrocyte
N5_bcAIMG	Erythrocyte
N5_bcAIND	Neutrophils1
N5_bcAIZR	Erythrocyte
N5_bcAIZS	Neutrophils2
N5_bcAJBE	Neutrophils1
N5_bcAJGM	Recruited_macrophage
N5_bcAJGX	IW1
N5_bcAJHX	PhagNeutrophils
N5_bcAJJK	IW1
N5_bcAJRQ	FLB2
N5_bcAJYM	SSC
N5_bcAKGT	Neutrophils1
N5_bcAKLY	Recruited_macrophage
N5_bcAKSQ	Recruited_macrophage
N5_bcALBI	IW2
N5_bcALCR	BasalWE
N5_bcALDA	Recruited_macrophage
N5_bcALDI	Recruited_macrophage
N5_bcALFX	Tcells
N5_bcALGT	Neutrophils1
N5_bcALKH	Neutrophils1
N5_bcALQL	Endo
N5_bcALSO	IW2
N5_bcALSU	Erythrocyte
N5_bcALTJ	Neutrophils1
N5_bcALYK	Neutrophils1
N5_bcALYQ	Tcells
N5_bcAMCG	Erythrocyte
N5_bcAMET	Erythrocyte
N5_bcAMHR	IW1
N5_bcAMIK	Tcells
N5_bcAMJI	Recruited_macrophage
N5_bcAMPQ	Endo
N5_bcAMQG	Recruited_macrophage
N5_bcAMQU	Neutrophils1
N5_bcAMRN	Erythrocyte
N5_bcAMRR	Erythrocyte
N5_bcAMUO	PhagNeutrophils
N5_bcAMVC	Erythrocyte
N5_bcAMWU	Neutrophils1
N5_bcAMYU	Erythrocyte
N5_bcANAE	PhagNeutrophils
N5_bcANAN	BasalWE
N5_bcANNB	FLB2
N5_bcANNQ	Leydig
N5_bcANST	FLB2
N5_bcANVK	Tcells
N5_bcAOAZ	Neutrophils1
N5_bcAOBD	Neutrophils1
N5_bcAODB	Bcell
N5_bcAOFY	Recruited_macrophage
N5_bcAOGL	FLB2
N5_bcAOPW	Recruited_macrophage
N5_bcAOQE	Erythrocyte
N5_bcAOSZ	IW2
N5_bcAOUT	FLB2
N5_bcAOZT	Neutrophils1
N5_bcAPAC	Erythrocyte
N5_bcAPAD	Erythrocyte
N5_bcAPIJ	Neutrophils1
N5_bcAPLR	FLB1
N5_bcAPQM	FLB2
N5_bcAPRJ	Erythrocyte
N5_bcAPSM	Early_B
N5_bcAPTV	Neutrophils1
N5_bcAPUA	Tcells
N5_bcAPXI	FLB1
N5_bcAQJQ	IW2
N5_bcAQMD	Tcells
N5_bcAQNO	FLB2
N5_bcAQOE	IW2
N5_bcAQOJ	Recruited_macrophage
N5_bcAQXV	Neutrophils2
N5_bcARAP	Endo
N5_bcARDC	Neutrophils1
N5_bcAREQ	Neutrophils1
N5_bcARFY	Erythrocyte
N5_bcARHD	SSC
N5_bcARJB	Erythrocyte
N5_bcARKG	DC
N5_bcARPZ	FLB1
N5_bcARQP	Erythrocyte
N5_bcARVL	Erythrocyte
N5_bcARVO	Tcells
N5_bcARWP	BasalWE
N5_bcARZN	Endo
N5_bcASLY	Erythrocyte
N5_bcASLZ	IW3
N5_bcASND	Tcells
N5_bcASPV	Erythrocyte
N5_bcASRQ	Tcells
N5_bcASWD	FLB2
N5_bcASXH	Erythrocyte
N5_bcATAC	Leydig
N5_bcATBX	Tcells
N5_bcATHO	Neutrophils1
N5_bcATIS	Neutrophils1
N5_bcATKH	Tcells
N5_bcATKK	FLB2
N5_bcATNH	Erythrocyte
N5_bcATPF	Neutrophils1
N5_bcATQD	Neutrophils2
N5_bcATRN	Erythrocyte
N5_bcATTA	Erythrocyte
N5_bcATUB	Recruited_macrophage
N5_bcATUS	Neutrophils2
N5_bcATVU	Erythrocyte
N5_bcAUCK	Erythrocyte
N5_bcAUEW	Neutrophils1
N5_bcAUJL	Erythrocyte
N5_bcAUMF	Neutrophils1
N5_bcAUMK	Tcells
N5_bcAUNQ	FLB2
N5_bcAUQL	Erythrocyte
N5_bcAUSJ	Neutrophils2
N5_bcAUUO	Neutrophils2
N5_bcAUXF	IW2
N5_bcAUYO	Erythrocyte
N5_bcAVDA	Recruited_macrophage
N5_bcAVFC	PhagNeutrophils
N5_bcAVGC	Neutrophils1
N5_bcAVLF	Tcells
N5_bcAVMY	Erythrocyte
N5_bcAVNA	FLB1
N5_bcAVWX	Erythrocyte
N5_bcAWDQ	Bcell
N5_bcAWPK	Erythrocyte
N5_bcAWPY	Neutrophils2
N5_bcAXAD	IW2
N5_bcAXCR	Recruited_macrophage
N5_bcAXCV	Erythrocyte
N5_bcAXDU	Erythrocyte
N5_bcAXET	Neutrophils1
N5_bcAXFD	Erythrocyte
N5_bcAXGF	Recruited_macrophage
N5_bcAXIM	IW2
N5_bcAXKX	Neutrophils1
N5_bcAXLO	DC
N5_bcAXLY	Erythrocyte
N5_bcAXME	Erythrocyte
N5_bcAXMY	Erythrocyte
N5_bcAXNO	IW2
N5_bcAXOD	Recruited_macrophage
N5_bcAXOG	FLB1
N5_bcAXQN	Neutrophils1
N5_bcAXRA	Erythrocyte
N5_bcAXRF	Erythrocyte
N5_bcAXSC	IW2
N5_bcAXTD	Erythrocyte
N5_bcAXTG	Erythrocyte
N5_bcAXTR	Neutrophils1
N5_bcAXUH	FLB2
N5_bcAXUL	Recruited_macrophage
N5_bcAXWE	Tcells
N5_bcAXYF	Tcells
N5_bcAYGJ	SSC
N5_bcAYIA	Erythrocyte
N5_bcAYNJ	IW1
N5_bcAYPV	Tcells
N5_bcAYQX	Recruited_macrophage
N5_bcAYYO	Erythrocyte
N5_bcAZNV	Neutrophils1
N5_bcAZOS	Recruited_macrophage
N5_bcAZTS	Neutrophils1
N5_bcAZUK	PhagNeutrophils
N5_bcBAAX	Erythrocyte
N5_bcBAAZ	IW2
N5_bcBADH	Neutrophils2
N5_bcBAGG	Erythrocyte
N5_bcBAOR	Erythrocyte
N5_bcBAQJ	Recruited_macrophage
N5_bcBAQS	Erythrocyte
N5_bcBASI	Neutrophils1
N5_bcBATX	Leydig
N5_bcBAVC	Recruited_macrophage
N5_bcBAVH	Erythrocyte
N5_bcBAVP	Erythrocyte
N5_bcBAVU	IW2
N5_bcBAYG	Neutrophils1
N5_bcBBDF	PhagNeutrophils
N5_bcBBDY	Erythrocyte
N5_bcBBEI	Erythrocyte
N5_bcBBER	Neutrophils2
N5_bcBBIV	Endo
N5_bcBBLV	Erythrocyte
N5_bcBBME	Neutrophils2
N5_bcBBNA	IW2
N5_bcBBQZ	Recruited_macrophage
N5_bcBBTL	FLB1
N5_bcBBTM	FLB1
N5_bcBBUF	Tcells
N5_bcBBVJ	SSC
N5_bcBBVW	Erythrocyte
N5_bcBCAZ	DC
N5_bcBCCP	Neutrophils1
N5_bcBCGY	Neutrophils1
N5_bcBCLL	Tcells
N5_bcBCNN	Tcells
N5_bcBCOX	Neutrophils1
N5_bcBCSH	Erythrocyte
N5_bcBDAG	PhagNeutrophils
N5_bcBDAM	Erythrocyte
N5_bcBDFS	Erythrocyte
N5_bcBDGK	Early_B
N5_bcBDIJ	Erythrocyte
N5_bcBDKR	Tcells
N5_bcBDLG	Leydig
N5_bcBDLQ	Tcells
N5_bcBDLV	Erythrocyte
N5_bcBDMZ	Neutrophils2
N5_bcBDVI	FLB1
N5_bcBEAT	Neutrophils2
N5_bcBECD	Erythrocyte
N5_bcBEIB	DC
N5_bcBEIG	IW2
N5_bcBEMD	Neutrophils1
N5_bcBEOD	Neutrophils2
N5_bcBEOU	Neutrophils1
N5_bcBEQB	Early_B
N5_bcBERB	Early_B
N5_bcBEUY	Tcells
N5_bcBEXT	Neutrophils1
N5_bcBFEN	Neutrophils2
N5_bcBFMK	IW2
N5_bcBFNG	Erythrocyte
N5_bcBFTW	Erythrocyte
N5_bcBFXJ	FLB1
N5_bcBGEO	IW2
N5_bcBGFC	Erythrocyte
N5_bcBGHT	Neutrophils1
N5_bcBGLH	IW1
N5_bcBGOJ	Tcells
N5_bcBGQH	SSC
N5_bcBGSG	Neutrophils1
N5_bcBGUS	Erythrocyte
N5_bcBHBF	Neutrophils1
N5_bcBHCG	Erythrocyte
N5_bcBHDQ	Recruited_macrophage
N5_bcBHFM	Erythrocyte
N5_bcBHLZ	Erythrocyte
N5_bcBHMB	PhagNeutrophils
N5_bcBHPU	IW2
N5_bcBHQW	Neutrophils1
N5_bcBHXA	Neutrophils1
N5_bcBIAT	Neutrophils1
N5_bcBIEM	Neutrophils1
N5_bcBIFK	Schwann
N5_bcBIGA	IW2
N5_bcBIHS	Leydig
N5_bcBIPE	Neutrophils1
N5_bcBIQN	Recruited_macrophage
N5_bcBIYN	Endo
N5_bcBIYY	Leydig
N5_bcBJAW	Recruited_macrophage
N5_bcBJBW	Erythrocyte
N5_bcBJDM	Schwann
N5_bcBJEV	Erythrocyte
N5_bcBJIY	Erythrocyte
N5_bcBJPY	Erythrocyte
N5_bcBJUI	Neutrophils1
N5_bcBJVW	Recruited_macrophage
N5_bcBJWK	IW2
N5_bcBJYF	Neutrophils1
N5_bcBJZA	Leydig
N5_bcBKAA	Erythrocyte
N5_bcBKAF	Neutrophils1
N5_bcBKBD	Erythrocyte
N5_bcBKBT	IW2
N5_bcBKBW	Neutrophils1
N5_bcBKEH	Recruited_macrophage
N5_bcBKIX	Recruited_macrophage
N5_bcBKJJ	SSC
N5_bcBKLM	Erythrocyte
N5_bcBKNE	FLB1
N5_bcBKOZ	IW1
N5_bcBKRJ	Neutrophils2
N5_bcBKSQ	Erythrocyte
N5_bcBKUP	PhagNeutrophils
N5_bcBKVO	Neutrophils2
N5_bcBKWN	IW1
N5_bcBLGH	IW2
N5_bcBLHU	IW2
N5_bcBLLB	Erythrocyte
N5_bcBLMC	Recruited_macrophage
N5_bcBLOP	Neutrophils2
N5_bcBLPG	Erythrocyte
N5_bcBLPR	Erythrocyte
N5_bcBLRP	Recruited_macrophage
N5_bcBLXF	Neutrophils2
N5_bcBLZZ	Early_B
N5_bcBMBM	Neutrophils1
N5_bcBMDD	Erythrocyte
N5_bcBMEA	Neutrophils2
N5_bcBMII	Erythrocyte
N5_bcBMIM	Leydig
N5_bcBMJP	FLB1
N5_bcBMLB	PhagNeutrophils
N5_bcBMMB	IW2
N5_bcBMUC	IW1
N5_bcBMUT	Tcells
N5_bcBMWW	Leydig
N5_bcBNLQ	PhagNeutrophils
N5_bcBNNV	Erythrocyte
N5_bcBNOH	Erythrocyte
N5_bcBNPO	Tcells
N5_bcBNSN	Erythrocyte
N5_bcBNTW	Erythrocyte
N5_bcBNXL	Erythrocyte
N5_bcBNYM	Erythrocyte
N5_bcBODI	Erythrocyte
N5_bcBOFO	Tcells
N5_bcBOGM	Erythrocyte
N5_bcBOIY	Tcells
N5_bcBONQ	Endo
N5_bcBOOB	Erythrocyte
N5_bcBOPF	Endo
N5_bcBOPM	Neutrophils2
N5_bcBOSC	Erythrocyte
N5_bcBOTG	IW3
N5_bcBPDJ	FLB1
N5_bcBPEC	Neutrophils2
N5_bcBPJR	Erythrocyte
N5_bcBPJV	Early_B
N5_bcBPLQ	Recruited_macrophage
N5_bcBPSH	Erythrocyte
N5_bcBPUE	Neutrophils1
N5_bcBPYW	Erythrocyte
N5_bcBQCC	Tcells
N5_bcBQCE	Neutrophils2
N5_bcBQHP	DC
N5_bcBQHX	Tcells
N5_bcBQKJ	Recruited_macrophage
N5_bcBQNV	Neutrophils1
N5_bcBQPD	Tcells
N5_bcBQPF	Tcells
N5_bcBQSK	Recruited_macrophage
N5_bcBQVL	Recruited_macrophage
N5_bcBQWA	Neutrophils1
N5_bcBQYA	Neutrophils2
N5_bcBRBU	Erythrocyte
N5_bcBRDX	DC
N5_bcBREE	Early_B
N5_bcBREW	IW1
N5_bcBRHB	IW1
N5_bcBRJJ	Neutrophils1
N5_bcBRJW	Endo
N5_bcBRVL	Erythrocyte
N5_bcBRWR	Early_B
N5_bcBSGT	FLB1
N5_bcBSHT	Erythrocyte
N5_bcBSOU	Erythrocyte
N5_bcBSPS	Erythrocyte
N5_bcBSVY	Erythrocyte
N5_bcBSXS	IW2
N5_bcBSYE	Erythrocyte
N5_bcBTAU	IW2
N5_bcBTFV	Neutrophils1
N5_bcBTFW	SSC
N5_bcBTHS	DC
N5_bcBTLH	FLB1
N5_bcBTMR	Erythrocyte
N5_bcBTNS	Tcells
N5_bcBTRE	PhagNeutrophils
N5_bcBTRQ	Erythrocyte
N5_bcBTYV	IW2
N5_bcBUAM	IW2
N5_bcBUBK	Erythrocyte
N5_bcBUBQ	Erythrocyte
N5_bcBUCI	IW1
N5_bcBUFM	Erythrocyte
N5_bcBUHB	FLB1
N5_bcBUID	Recruited_macrophage
N5_bcBUKK	Erythrocyte
N5_bcBUMN	SSC
N5_bcBUUF	Early_B
N5_bcBUVZ	DC
N5_bcBUXQ	FLB2
N5_bcBUYB	Recruited_macrophage
N5_bcBUZJ	Erythrocyte
N5_bcBUZX	Erythrocyte
N5_bcBVDJ	Tcells
N5_bcBVEH	Neutrophils2
N5_bcBVJY	Tcells
N5_bcBVRH	Tcells
N5_bcBVRM	Leydig
N5_bcBVSO	Neutrophils1
N5_bcBVTJ	Neutrophils1
N5_bcBVUN	SSC
N5_bcBVVR	Erythrocyte
N5_bcBWEK	Neutrophils1
N5_bcBWHO	Tcells
N5_bcBWLI	IW1
N5_bcBWMJ	Neutrophils2
N5_bcBWML	FLB2
N5_bcBWNV	Recruited_macrophage
N5_bcBWUN	Recruited_macrophage
N5_bcBWYC	Neutrophils1
N5_bcBWYF	Erythrocyte
N5_bcBXAE	PhagNeutrophils
N5_bcBXBA	IW2
N5_bcBXCW	Neutrophils1
N5_bcBXFP	Erythrocyte
N5_bcBXGS	Erythrocyte
N5_bcBXOJ	Erythrocyte
N5_bcBXOS	IW2
N5_bcBXPQ	Neutrophils2
N5_bcBXRI	Erythrocyte
N5_bcBXTE	Erythrocyte
N5_bcBXTM	Erythrocyte
N5_bcBXVF	Tcells
N5_bcBXXD	Erythrocyte
N5_bcBYAI	IW1
N5_bcBYBU	Early_B
N5_bcBYDA	IW1
N5_bcBYDY	Erythrocyte
N5_bcBYEK	Neutrophils1
N5_bcBYOO	Erythrocyte
N5_bcBYQS	Leydig
N5_bcBYRK	IW1
N5_bcBYVM	IW2
N5_bcBYXK	Erythrocyte
N5_bcBZAO	Recruited_macrophage
N5_bcBZCN	Recruited_macrophage
N5_bcBZIK	SSC
N5_bcBZIR	Neutrophils1
N5_bcBZMN	FLB2
N5_bcBZMY	Erythrocyte
N5_bcBZQL	IW1
N5_bcBZWI	IW2
N5_bcBZXL	Erythrocyte
N5_bcCABW	DC
N5_bcCADA	Schwann
N5_bcCADJ	Neutrophils1
N5_bcCAFH	Erythrocyte
N5_bcCAGT	Erythrocyte
N5_bcCAKT	DC
N5_bcCALK	Erythrocyte
N5_bcCANE	Neutrophils1
N5_bcCAOQ	Neutrophils2
N5_bcCAPO	FLB2
N5_bcCAPT	PhagNeutrophils
N5_bcCATQ	IW2
N5_bcCAWO	DC
N5_bcCBBV	IW1
N5_bcCBEI	IW2
N5_bcCBHR	Tcells
N5_bcCBHY	Recruited_macrophage
N5_bcCBMG	Recruited_macrophage
N5_bcCBTW	Erythrocyte
N5_bcCBXG	Erythrocyte
N5_bcCBYJ	Erythrocyte
N5_bcCCFF	Recruited_macrophage
N5_bcCCJP	Endo
N5_bcCCNZ	Neutrophils1
N5_bcCCQU	PhagNeutrophils
N5_bcCCVX	Neutrophils2
N5_bcCCXO	IW1
N5_bcCCXR	IW2
N5_bcCCYC	Recruited_macrophage
N5_bcCCZL	IW2
N5_bcCDBK	Erythrocyte
N5_bcCDGD	Neutrophils1
N5_bcCDGQ	Neutrophils2
N5_bcCDKO	Neutrophils1
N5_bcCDMX	Early_B
N5_bcCDPR	IW2
N5_bcCDYD	Neutrophils2
N5_bcCEAX	Erythrocyte
N5_bcCEBR	Neutrophils2
N5_bcCEDB	Neutrophils1
N5_bcCEED	Erythrocyte
N5_bcCEFC	IW2
N5_bcCEKV	Neutrophils1
N5_bcCERV	Endo
N5_bcCESV	Neutrophils1
N5_bcCEYN	Erythrocyte
N5_bcCFDI	Erythrocyte
N5_bcCFED	Neutrophils1
N5_bcCFEK	Neutrophils1
N5_bcCFFO	FLB2
N5_bcCFGR	Erythrocyte
N5_bcCFHC	Recruited_macrophage
N5_bcCFLU	PhagNeutrophils
N5_bcCFNY	Recruited_macrophage
N5_bcCFON	Tcells
N5_bcCFRD	Erythrocyte
N5_bcCFRO	Neutrophils1
N5_bcCFTS	IW1
N5_bcCFVU	Recruited_macrophage
N5_bcCFWZ	SSC
N5_bcCFXM	Recruited_macrophage
N5_bcCFXU	Neutrophils1
N5_bcCGBG	Recruited_macrophage
N5_bcCGBW	Neutrophils1
N5_bcCGKA	DC
N5_bcCGKU	Recruited_macrophage
N5_bcCGNV	IW1
N5_bcCGQM	Tcells
N5_bcCGRD	Neutrophils1
N5_bcCGRZ	Neutrophils1
N5_bcCHAX	Neutrophils1
N5_bcCHDX	Erythrocyte
N5_bcCHLC	IW2
N5_bcCHNA	IW2
N5_bcCHNY	Recruited_macrophage
N5_bcCHRM	Tcells
N5_bcCHSR	Erythrocyte
N5_bcCHTC	Neutrophils2
N5_bcCHUM	DC
N5_bcCHWY	Erythrocyte
N5_bcCIBH	Neutrophils1
N5_bcCICK	DC
N5_bcCIJA	IW1
N5_bcCIJU	Neutrophils1
N5_bcCIKI	IW1
N5_bcCIPE	Neutrophils1
N5_bcCIQS	FLB1
N5_bcCIRN	Endo
N5_bcCIYV	Tcells
N5_bcCIZU	Neutrophils2
N5_bcCIZW	Tcells
N5_bcCJAW	FLB1
N5_bcCJBY	Tcells
N5_bcCJDF	Erythrocyte
N5_bcCJEW	Endo
N5_bcCJFS	Erythrocyte
N5_bcCJGI	Neutrophils1
N5_bcCJIU	Tcells
N5_bcCJKA	Neutrophils1
N5_bcCJLZ	Recruited_macrophage
N5_bcCJNK	Endo
N5_bcCJQY	FLB1
N5_bcCJUW	Endo
N5_bcCJWS	Neutrophils1
N5_bcCKDG	Erythrocyte
N5_bcCKKN	Tcells
N5_bcCKKV	Erythrocyte
N5_bcCKLY	Early_B
N5_bcCKQW	SSC
N5_bcCKRS	Neutrophils1
N5_bcCKSM	DC
N5_bcCKXJ	Recruited_macrophage
N5_bcCKXW	Recruited_macrophage
N5_bcCLEA	Erythrocyte
N5_bcCLJA	IW1
N5_bcCLKH	FLB1
N5_bcCLLE	Erythrocyte
N5_bcCLLT	Neutrophils1
N5_bcCLQV	Tcells
N5_bcCLWT	Erythrocyte
N5_bcCMAG	FLB2
N5_bcCMCJ	IW2
N5_bcCMEN	Erythrocyte
N5_bcCMEO	IW2
