cell	Cell_type
i3_intact_S2_bcCPZI	Intermediate_epidermis
i3_intact_S2_bcCPZT	Intermediate_epidermis
i3_intact_S2_bcCQEO	BasalEpidermis
i3_intact_S2_bcCQHO	Intermediate_epidermis
i3_intact_S2_bcCQIE	Proliferating_Epidermis
i3_intact_S2_bcCQJS	Tcells
i3_intact_S2_bcCQJV	Tcells
i3_intact_S2_bcCQTT	BasalEpidermis
i3_intact_S2_bcCQUK	SSCs
i3_intact_S2_bcCQUN	Intermediate_epidermis
i3_intact_S2_bcCQUT	Intermediate_epidermis
i3_intact_S2_bcCQWV	Proliferating_Epidermis
i3_intact_S2_bcCRAR	Intermediate_epidermis
i3_intact_S2_bcCRAV	Intermediate_epidermis
i3_intact_S2_bcCRBX	Intermediate_epidermis
i3_intact_S2_bcCRCQ	Tcells
i3_intact_S2_bcCREX	Intermediate_epidermis
i3_intact_S2_bcCRGV	BasalEpidermis
i3_intact_S2_bcCRGY	Intermediate_epidermis
i3_intact_S2_bcCRHU	Proliferating_Epidermis
i3_intact_S2_bcCRIT	Intermediate_epidermis
i3_intact_S2_bcCRJP	Intermediate_epidermis
i3_intact_S2_bcCRRJ	Intermediate_epidermis
i3_intact_S2_bcCRRM	SSCs
i3_intact_S2_bcCRRN	Intermediate_epidermis
i3_intact_S2_bcCRRY	Tcells
i3_intact_S2_bcCRUP	Intermediate_epidermis
i3_intact_S2_bcCRXD	Proliferating_Epidermis
i3_intact_S2_bcCRYI	Myeloid
i3_intact_S2_bcCRYK	Intermediate_epidermis
i3_intact_S2_bcCRZL	Intermediate_epidermis
i3_intact_S2_bcCSDZ	Intermediate_epidermis
i3_intact_S2_bcCSFA	Intermediate_epidermis
i3_intact_S2_bcCSFC	Proliferating_Epidermis
i3_intact_S2_bcCSFL	Intermediate_epidermis
i3_intact_S2_bcCSFV	SSCs
i3_intact_S2_bcCSGY	Intermediate_epidermis
i3_intact_S2_bcCSHB	Intermediate_epidermis
i3_intact_S2_bcCSHK	Intermediate_epidermis
i3_intact_S2_bcCSMT	Intermediate_epidermis
i3_intact_S2_bcCSSO	Intermediate_epidermis
i3_intact_S2_bcCSSS	Intermediate_epidermis
i3_intact_S2_bcCSTR	Intermediate_epidermis
i3_intact_S2_bcCSVF	Intermediate_epidermis
i3_intact_S2_bcCSVW	Proliferating_Epidermis
i3_intact_S2_bcCSVZ	Proliferating_Epidermis
i3_intact_S2_bcCTAO	Intermediate_epidermis
i3_intact_S2_bcCTBZ	Intermediate_epidermis
i3_intact_S2_bcCTDT	Intermediate_epidermis
i3_intact_S2_bcCTDV	Intermediate_epidermis
i3_intact_S2_bcCTNN	Intermediate_epidermis
i3_intact_S2_bcCTNS	Myeloid
i3_intact_S2_bcCTQD	Intermediate_epidermis
i3_intact_S2_bcCTQZ	Myeloid
i3_intact_S2_bcCTSW	Intermediate_epidermis
i3_intact_S2_bcCTTM	Intermediate_epidermis
i3_intact_S2_bcCTVD	Intermediate_epidermis
i3_intact_S2_bcCTYE	Tcells
i3_intact_S2_bcCTYS	Intermediate_epidermis
i3_intact_S2_bcCUDB	Intermediate_epidermis
i3_intact_S2_bcCUMF	Intermediate_epidermis
i3_intact_S2_bcCUMT	Tcells
i3_intact_S2_bcCUNS	SSCs
i3_intact_S2_bcCUUX	Proliferating_Epidermis
i3_intact_S2_bcCUWF	Intermediate_epidermis
i3_intact_S2_bcCVBX	Tcells
i3_intact_S2_bcCVEE	Intermediate_epidermis
i3_intact_S2_bcCVEG	Intermediate_epidermis
i3_intact_S2_bcCVGD	Intermediate_epidermis
i3_intact_S2_bcCVIX	Intermediate_epidermis
i3_intact_S2_bcCVJK	BasalEpidermis
i3_intact_S2_bcCVJV	Intermediate_epidermis
i3_intact_S2_bcCVNW	Intermediate_epidermis
i3_intact_S2_bcCVOI	BasalEpidermis
i3_intact_S2_bcCVPD	Intermediate_epidermis
i3_intact_S2_bcCVQR	Tcells
i3_intact_S2_bcCVRQ	Tcells
i3_intact_S2_bcCVWW	Myeloid
i3_intact_S2_bcCVXM	Proliferating_Epidermis
i3_intact_S2_bcCVYQ	Intermediate_epidermis
i3_intact_S2_bcCVZA	Intermediate_epidermis
i3_intact_S2_bcCVZL	SSCs
i3_intact_S2_bcCWEB	Intermediate_epidermis
i3_intact_S2_bcCWEG	Fibroblast
i3_intact_S2_bcCWEH	Intermediate_epidermis
i3_intact_S2_bcCWFB	Intermediate_epidermis
i3_intact_S2_bcCWIY	Tcells
i3_intact_S2_bcCWJB	Intermediate_epidermis
i3_intact_S2_bcCWJH	BasalEpidermis
i3_intact_S2_bcCWLL	Intermediate_epidermis
i3_intact_S2_bcCWLM	Intermediate_epidermis
i3_intact_S2_bcCWMX	Intermediate_epidermis
i3_intact_S2_bcCWNR	SSCs
i3_intact_S2_bcCWOM	Myeloid
i3_intact_S2_bcCWOX	Intermediate_epidermis
i3_intact_S2_bcCWRR	Proliferating_Epidermis
i3_intact_S2_bcCWRU	Intermediate_epidermis
i3_intact_S2_bcCWTQ	Epidermal_Langerhans
i3_intact_S2_bcCWVV	Intermediate_epidermis
i3_intact_S2_bcCWXV	Intermediate_epidermis
i3_intact_S2_bcCWYB	Myeloid
i3_intact_S2_bcCXBM	Tcells
i3_intact_S2_bcCXCP	Intermediate_epidermis
i3_intact_S2_bcCXCX	Myeloid
i3_intact_S2_bcCXFY	Proliferating_Epidermis
i3_intact_S2_bcCXHY	Proliferating_Epidermis
i3_intact_S2_bcCXJY	Intermediate_epidermis
i3_intact_S2_bcCXKP	Intermediate_epidermis
i3_intact_S2_bcCXOV	Intermediate_epidermis
i3_intact_S2_bcCXPX	Tcells
i3_intact_S2_bcCXRI	Intermediate_epidermis
i3_intact_S2_bcCXRJ	Intermediate_epidermis
i3_intact_S2_bcCXRZ	Intermediate_epidermis
i3_intact_S2_bcCXTJ	Intermediate_epidermis
i3_intact_S2_bcCXXI	Tcells
i3_intact_S2_bcCXYJ	Proliferating_Epidermis
i3_intact_S2_bcCYBM	SSCs
i3_intact_S2_bcCYDN	Intermediate_epidermis
i3_intact_S2_bcCYFH	Intermediate_epidermis
i3_intact_S2_bcCYFL	Intermediate_epidermis
i3_intact_S2_bcCYGD	Intermediate_epidermis
i3_intact_S2_bcCYKA	Epidermal_Langerhans
i3_intact_S2_bcCYMT	Intermediate_epidermis
i3_intact_S2_bcCYPL	Tcells
i3_intact_S2_bcCYWU	Intermediate_epidermis
i3_intact_S2_bcCYYJ	BasalEpidermis
i3_intact_S2_bcCZAE	Intermediate_epidermis
i3_intact_S2_bcCZAU	Tcells
i3_intact_S2_bcCZDC	BasalEpidermis
i3_intact_S2_bcCZDT	Intermediate_epidermis
i3_intact_S2_bcCZLK	Proliferating_Epidermis
i3_intact_S2_bcCZMY	Intermediate_epidermis
i3_intact_S2_bcCZQF	Intermediate_epidermis
i3_intact_S2_bcCZRQ	Tcells
i3_intact_S2_bcCZSF	Proliferating_Epidermis
i3_intact_S2_bcCZSI	Intermediate_epidermis
i3_intact_S2_bcCZUC	Intermediate_epidermis
i3_intact_S2_bcCZVU	Intermediate_epidermis
i3_intact_S2_bcCZVZ	SSCs
i3_intact_S2_bcCZWE	SSCs
i3_intact_S2_bcCZYF	Early_B
i3_intact_S2_bcCZZP	Intermediate_epidermis
i3_intact_S2_bcDADB	Intermediate_epidermis
i3_intact_S2_bcDADT	Epidermal_Langerhans
i3_intact_S2_bcDAFA	Proliferating_Epidermis
i3_intact_S2_bcDAGH	BasalEpidermis
i3_intact_S2_bcDAGU	Intermediate_epidermis
i3_intact_S2_bcDAHO	Intermediate_epidermis
i3_intact_S2_bcDAKE	BasalEpidermis
i3_intact_S2_bcDAKY	Intermediate_epidermis
i3_intact_S2_bcDALI	Intermediate_epidermis
i3_intact_S2_bcDASW	Intermediate_epidermis
i3_intact_S2_bcDAUJ	Intermediate_epidermis
i3_intact_S2_bcDAXN	Intermediate_epidermis
i3_intact_S2_bcDAXT	Myeloid
i3_intact_S2_bcDAYT	Intermediate_epidermis
i3_intact_S2_bcDAZT	Intermediate_epidermis
i3_intact_S2_bcDBBV	Intermediate_epidermis
i3_intact_S2_bcDBDY	Intermediate_epidermis
i3_intact_S2_bcDBGB	Intermediate_epidermis
i3_intact_S2_bcDBHM	Tcells
i3_intact_S2_bcDBKA	Intermediate_epidermis
i3_intact_S2_bcDBKW	Myeloid
i3_intact_S2_bcDBLB	Intermediate_epidermis
i3_intact_S2_bcDBLP	BasalEpidermis
i3_intact_S2_bcDBPY	Intermediate_epidermis
i3_intact_S2_bcDBQX	Intermediate_epidermis
i3_intact_S2_bcDBRP	Intermediate_epidermis
i3_intact_S2_bcDBSW	Intermediate_epidermis
i3_intact_S2_bcDBVV	Intermediate_epidermis
i3_intact_S2_bcDBVX	Intermediate_epidermis
i3_intact_S2_bcDBXP	Erythrocyte
i3_intact_S2_bcDBYD	Proliferating_Epidermis
i3_intact_S2_bcDBYF	Intermediate_epidermis
i3_intact_S2_bcDBYT	SSCs
i3_intact_S2_bcDBZJ	Intermediate_epidermis
i3_intact_S2_bcDBZS	Intermediate_epidermis
i3_intact_S2_bcDCCA	Epidermal_Langerhans
i3_intact_S2_bcDCFB	Intermediate_epidermis
i3_intact_S2_bcDCFW	Intermediate_epidermis
i3_intact_S2_bcDCHH	Intermediate_epidermis
i3_intact_S2_bcDCJO	Intermediate_epidermis
i3_intact_S2_bcDCJT	Fibroblast
i3_intact_S2_bcDCJV	Proliferating_Epidermis
i3_intact_S2_bcDCLR	Proliferating_Epidermis
i3_intact_S2_bcDCLU	Proliferating_Epidermis
i3_intact_S2_bcDCLZ	Intermediate_epidermis
i3_intact_S2_bcDCRG	Intermediate_epidermis
i3_intact_S2_bcDCVG	Intermediate_epidermis
i3_intact_S2_bcDCVN	Tcells
i3_intact_S2_bcDDCH	Intermediate_epidermis
i3_intact_S2_bcDDFF	Intermediate_epidermis
i3_intact_S2_bcDDFH	Intermediate_epidermis
i3_intact_S2_bcDDGI	Intermediate_epidermis
i3_intact_S2_bcDDGW	Intermediate_epidermis
i3_intact_S2_bcDDLH	Tcells
i3_intact_S2_bcDDOR	Intermediate_epidermis
i3_intact_S2_bcDDRT	Tcells
i3_intact_S2_bcDDSQ	Intermediate_epidermis
i3_intact_S2_bcDDSU	Proliferating_Epidermis
i3_intact_S2_bcDDUL	Intermediate_epidermis
i3_intact_S2_bcDDWU	Epidermal_Langerhans
i3_intact_S2_bcDDZQ	Intermediate_epidermis
i3_intact_S2_bcDDZX	Myeloid
i3_intact_S2_bcDECH	BasalEpidermis
i3_intact_S2_bcDEFU	Intermediate_epidermis
i3_intact_S2_bcDEGQ	BasalEpidermis
i3_intact_S2_bcDEJG	Intermediate_epidermis
i3_intact_S2_bcDELH	Intermediate_epidermis
i3_intact_S2_bcDEML	Tcells
i3_intact_S2_bcDENN	Intermediate_epidermis
i3_intact_S2_bcDENW	Intermediate_epidermis
i3_intact_S2_bcDEPX	Intermediate_epidermis
i3_intact_S2_bcDEQV	Tcells
i3_intact_S2_bcDERB	Intermediate_epidermis
i3_intact_S2_bcDESY	Epidermal_Langerhans
i3_intact_S2_bcDETM	Fibroblast
i3_intact_S2_bcDEXN	Intermediate_epidermis
i3_intact_S2_bcDFAB	Intermediate_epidermis
i3_intact_S2_bcDFBE	Intermediate_epidermis
i3_intact_S2_bcDFCJ	Intermediate_epidermis
i3_intact_S2_bcDFFC	Intermediate_epidermis
i3_intact_S2_bcDFOB	Intermediate_epidermis
i3_intact_S2_bcDFOV	SSCs
i3_intact_S2_bcDFPV	Intermediate_epidermis
i3_intact_S2_bcDFQS	Tcells
i3_intact_S2_bcDFUW	SSCs
i3_intact_S2_bcDFWS	Intermediate_epidermis
i3_intact_S2_bcDFXZ	SSCs
i3_intact_S2_bcDFZM	BasalEpidermis
i3_intact_S2_bcDGBT	Intermediate_epidermis
i3_intact_S2_bcDGDT	Intermediate_epidermis
i3_intact_S2_bcDGEL	Intermediate_epidermis
i3_intact_S2_bcDGGB	Tcells
i3_intact_S2_bcDGLI	Epidermal_Langerhans
i3_intact_S2_bcDGLJ	Intermediate_epidermis
i3_intact_S2_bcDGLL	Intermediate_epidermis
i3_intact_S2_bcDGMG	Ionocytes
i3_intact_S2_bcDGMR	Tcells
i3_intact_S2_bcDGNF	Intermediate_epidermis
i3_intact_S2_bcDGNN	Proliferating_Epidermis
i3_intact_S2_bcDGPC	BasalEpidermis
i3_intact_S2_bcDGRE	SSCs
i3_intact_S2_bcDGYR	Fibroblast
i3_intact_S2_bcDHCU	Intermediate_epidermis
i3_intact_S2_bcDHDL	Intermediate_epidermis
i3_intact_S2_bcDHEA	SSCs
i3_intact_S2_bcDHJN	Intermediate_epidermis
i3_intact_S2_bcDHOX	Intermediate_epidermis
i3_intact_S2_bcDHRQ	Intermediate_epidermis
i3_intact_S2_bcDHTW	Erythrocyte
i3_intact_S2_bcDHVF	Intermediate_epidermis
i3_intact_S2_bcDHWY	Intermediate_epidermis
i3_intact_S2_bcDHYY	Intermediate_epidermis
i3_intact_S2_bcDHZW	Intermediate_epidermis
i3_intact_S2_bcDIGA	Proliferating_Epidermis
i3_intact_S2_bcDIHY	Fibroblast
i3_intact_S2_bcDIKF	Intermediate_epidermis
i3_intact_S2_bcDISE	Intermediate_epidermis
i3_intact_S2_bcDITD	Intermediate_epidermis
i3_intact_S2_bcDITL	Intermediate_epidermis
i3_intact_S2_bcDIYZ	Intermediate_epidermis
i3_intact_S2_bcDJBL	Intermediate_epidermis
i3_intact_S2_bcDJDB	Intermediate_epidermis
i3_intact_S2_bcDJDJ	Intermediate_epidermis
i3_intact_S2_bcDJEI	Intermediate_epidermis
i3_intact_S2_bcDJGY	Tcells
i3_intact_S2_bcDJHG	Intermediate_epidermis
i3_intact_S2_bcDJKS	Intermediate_epidermis
i3_intact_S2_bcDJMH	Fibroblast
i3_intact_S2_bcDJNW	Erythrocyte
i3_intact_S2_bcDJOK	Intermediate_epidermis
i3_intact_S2_bcDJVA	BasalEpidermis
i3_intact_S2_bcDJVC	BasalEpidermis
i3_intact_S2_bcDJZQ	SSCs
i3_intact_S2_bcDKBH	Intermediate_epidermis
i3_intact_S2_bcDKCA	Intermediate_epidermis
i3_intact_S2_bcDKCC	Fibroblast
i3_intact_S2_bcDKCW	Intermediate_epidermis
i3_intact_S2_bcDKDV	Intermediate_epidermis
i3_intact_S2_bcDKEX	Tcells
i3_intact_S2_bcDKGD	Erythrocyte
i3_intact_S2_bcDKHL	Intermediate_epidermis
i3_intact_S2_bcDKJD	Intermediate_epidermis
i3_intact_S2_bcDKKV	BasalEpidermis
i3_intact_S2_bcDKTH	Intermediate_epidermis
i3_intact_S2_bcDKXG	Intermediate_epidermis
i3_intact_S2_bcDLBG	Intermediate_epidermis
i3_intact_S2_bcDLHC	Intermediate_epidermis
i3_intact_S2_bcDLHJ	Epidermal_Langerhans
i3_intact_S2_bcDLIE	Epidermal_Langerhans
i3_intact_S2_bcDLNM	Proliferating_Epidermis
i3_intact_S2_bcDLPH	Tcells
i3_intact_S2_bcDLQI	Intermediate_epidermis
i3_intact_S2_bcDLRG	Intermediate_epidermis
i3_intact_S2_bcDLUE	Intermediate_epidermis
i3_intact_S2_bcDLZE	Proliferating_Epidermis
i3_intact_S2_bcDMCX	SSCs
i3_intact_S2_bcDMDO	Intermediate_epidermis
i3_intact_S2_bcDMDW	Intermediate_epidermis
i3_intact_S2_bcDMFD	Intermediate_epidermis
i3_intact_S2_bcDMFT	Intermediate_epidermis
i3_intact_S2_bcDMGH	Intermediate_epidermis
i3_intact_S2_bcDMGK	Intermediate_epidermis
i3_intact_S2_bcDMGV	Tcells
i3_intact_S2_bcDMHL	Intermediate_epidermis
i3_intact_S2_bcDMJH	Tcells
i3_intact_S2_bcDMKP	Tcells
i3_intact_S2_bcDMMU	Intermediate_epidermis
i3_intact_S2_bcDMUX	Intermediate_epidermis
i3_intact_S2_bcDMYD	Tcells
i3_intact_S2_bcDNAC	Intermediate_epidermis
i3_intact_S2_bcDNAL	SSCs
i3_intact_S2_bcDNDS	Tcells
i3_intact_S2_bcDNGN	Intermediate_epidermis
i3_intact_S2_bcDNLA	Tcells
i3_intact_S2_bcDNLR	Intermediate_epidermis
i3_intact_S2_bcDNMD	Fibroblast
i3_intact_S2_bcDNNE	Intermediate_epidermis
i3_intact_S2_bcDNNG	Intermediate_epidermis
i3_intact_S2_bcDNOZ	Intermediate_epidermis
i3_intact_S2_bcDNUM	Intermediate_epidermis
i3_intact_S2_bcDNVL	Intermediate_epidermis
i3_intact_S2_bcDNWI	SSCs
i3_intact_S2_bcDNWS	Intermediate_epidermis
i3_intact_S2_bcDNYG	SSCs
i3_intact_S2_bcDOBT	Myeloid
i3_intact_S2_bcDOCA	Myeloid
i3_intact_S2_bcDOCO	Intermediate_epidermis
i3_intact_S2_bcDODW	Tcells
i3_intact_S2_bcDOEV	Intermediate_epidermis
i3_intact_S2_bcDOOL	Early_B
i3_intact_S2_bcDORN	Intermediate_epidermis
i3_intact_S2_bcDORT	Intermediate_epidermis
i3_intact_S2_bcDOVT	Intermediate_epidermis
i3_intact_S2_bcDPFH	Intermediate_epidermis
i3_intact_S2_bcDPGJ	Fibroblast
i3_intact_S2_bcDPIR	Tcells
i3_intact_S2_bcDPMQ	Proliferating_Epidermis
i3_intact_S2_bcDPOR	Intermediate_epidermis
i3_intact_S2_bcDPRT	Proliferating_Epidermis
i3_intact_S2_bcDPSE	Proliferating_Epidermis
i3_intact_S2_bcDPTZ	Proliferating_Epidermis
i3_intact_S2_bcDPVI	SSCs
i3_intact_S2_bcDPWI	Intermediate_epidermis
i3_intact_S2_bcDPWS	Intermediate_epidermis
i3_intact_S2_bcDPXF	Intermediate_epidermis
i3_intact_S2_bcDQAW	Erythrocyte
i3_intact_S2_bcDQBX	Proliferating_Epidermis
i3_intact_S2_bcDQCB	BasalEpidermis
i3_intact_S2_bcDQCX	Proliferating_Epidermis
i3_intact_S2_bcDQEZ	SSCs
i3_intact_S2_bcDQJI	BasalEpidermis
i3_intact_S2_bcDQKN	Fibroblast
i3_intact_S2_bcDQLB	Intermediate_epidermis
i3_intact_S2_bcDQQX	Intermediate_epidermis
i3_intact_S2_bcDQSK	Tcells
i3_intact_S2_bcDQUP	Myeloid
i3_intact_S2_bcDQVE	Intermediate_epidermis
i3_intact_S2_bcDQVM	Intermediate_epidermis
i3_intact_S2_bcDQYI	Intermediate_epidermis
i3_intact_S2_bcDQZP	Tcells
i3_intact_S2_bcDRCC	Intermediate_epidermis
i3_intact_S2_bcDRCZ	SSCs
i3_intact_S2_bcDREU	Intermediate_epidermis
i3_intact_S2_bcDRGS	Intermediate_epidermis
i3_intact_S2_bcDRGW	SSCs
i3_intact_S2_bcDRIX	Intermediate_epidermis
i3_intact_S2_bcDRON	Intermediate_epidermis
i3_intact_S2_bcDRRI	Intermediate_epidermis
i3_intact_S2_bcDRSE	Intermediate_epidermis
i3_intact_S2_bcDRTW	SSCs
i3_intact_S2_bcDRVG	Intermediate_epidermis
i3_intact_S2_bcDRXR	BasalEpidermis
i3_intact_S2_bcDRZR	Myeloid
i3_intact_S2_bcDSDC	SSCs
i3_intact_S2_bcDSDG	Intermediate_epidermis
i3_intact_S2_bcDSIM	Erythrocyte
i3_intact_S2_bcDSJR	Intermediate_epidermis
i3_intact_S2_bcDSLX	Intermediate_epidermis
i3_intact_S2_bcDSPF	SSCs
i3_intact_S2_bcDSPW	Intermediate_epidermis
i3_intact_S2_bcDSQY	Intermediate_epidermis
i3_intact_S2_bcDSTO	Intermediate_epidermis
i3_intact_S2_bcDSUE	Proliferating_Epidermis
i3_intact_S2_bcDSUQ	Intermediate_epidermis
i3_intact_S2_bcDSWL	Intermediate_epidermis
i3_intact_S2_bcDSWR	Intermediate_epidermis
i3_intact_S2_bcDSXA	Intermediate_epidermis
i3_intact_S2_bcDTCF	Epidermal_Langerhans
i3_intact_S2_bcDTDS	Intermediate_epidermis
i3_intact_S2_bcDTDZ	Intermediate_epidermis
i3_intact_S2_bcDTGN	BasalEpidermis
i3_intact_S2_bcDTGX	Tcells
i3_intact_S2_bcDTJC	Intermediate_epidermis
i3_intact_S2_bcDTJU	Intermediate_epidermis
i3_intact_S2_bcDTMF	Intermediate_epidermis
i3_intact_S2_bcDTPX	Proliferating_Epidermis
i3_intact_S2_bcDTQY	Intermediate_epidermis
i3_intact_S2_bcDTRL	Intermediate_epidermis
i3_intact_S2_bcDTTC	Tcells
i3_intact_S2_bcDTWC	Tcells
i3_intact_S2_bcDUBD	Intermediate_epidermis
i3_intact_S2_bcDUBJ	Intermediate_epidermis
i3_intact_S2_bcDUDX	Tcells
i3_intact_S2_bcDUEK	SSCs
i3_intact_S2_bcDUGX	Intermediate_epidermis
i3_intact_S2_bcDUHP	SSCs
i3_intact_S2_bcDUIC	Intermediate_epidermis
i3_intact_S2_bcDUIK	Intermediate_epidermis
i3_intact_S2_bcDUJE	Intermediate_epidermis
i3_intact_S2_bcDUKC	BasalEpidermis
i3_intact_S2_bcDUKY	Intermediate_epidermis
i3_intact_S2_bcDUMQ	Intermediate_epidermis
i3_intact_S2_bcDUQJ	Intermediate_epidermis
i3_intact_S2_bcDURS	Intermediate_epidermis
i3_intact_S2_bcDUSM	Intermediate_epidermis
i3_intact_S2_bcDUSQ	Intermediate_epidermis
i3_intact_S2_bcDUZX	Intermediate_epidermis
i3_intact_S2_bcDVCL	Early_B
i3_intact_S2_bcDVGV	Tcells
i3_intact_S2_bcDVHB	Proliferating_Epidermis
i3_intact_S2_bcDVHX	Intermediate_epidermis
i3_intact_S2_bcDVKC	Intermediate_epidermis
i3_intact_S2_bcDVKI	Intermediate_epidermis
i3_intact_S2_bcDVLV	Intermediate_epidermis
i3_intact_S2_bcDVSZ	Intermediate_epidermis
i3_intact_S2_bcDVTG	Intermediate_epidermis
i3_intact_S2_bcDVVT	SSCs
i3_intact_S2_bcDVZD	SSCs
i3_intact_S2_bcDWAR	Tcells
i3_intact_S2_bcDWKY	Intermediate_epidermis
i3_intact_S2_bcDWLX	Myeloid
i3_intact_S2_bcDWMI	Intermediate_epidermis
i3_intact_S2_bcDWQO	Intermediate_epidermis
i3_intact_S2_bcDWTL	Intermediate_epidermis
i3_intact_S2_bcDWUW	Intermediate_epidermis
i3_intact_S2_bcDXGD	Intermediate_epidermis
i3_intact_S2_bcDXGF	Proliferating_Epidermis
i3_intact_S2_bcDXIX	Erythrocyte
i3_intact_S2_bcDXKV	Intermediate_epidermis
i3_intact_S2_bcDXMI	Intermediate_epidermis
i3_intact_S2_bcDXMQ	Intermediate_epidermis
i3_intact_S2_bcDXMS	BasalEpidermis
i3_intact_S2_bcDXOB	Intermediate_epidermis
i3_intact_S2_bcDXPJ	Intermediate_epidermis
i3_intact_S2_bcDXRM	Intermediate_epidermis
i3_intact_S2_bcDXSK	Intermediate_epidermis
i3_intact_S2_bcDXSS	SSCs
i3_intact_S2_bcDXZH	Intermediate_epidermis
i3_intact_S2_bcDYBC	Tcells
i3_intact_S2_bcDYFP	Intermediate_epidermis
i3_intact_S2_bcDYGD	BasalEpidermis
i3_intact_S2_bcDYKT	Intermediate_epidermis
i3_intact_S2_bcDYPE	Myeloid
i3_intact_S2_bcDYTG	Tcells
i3_intact_S2_bcDZHJ	Intermediate_epidermis
i3_intact_S2_bcDZKJ	Intermediate_epidermis
i3_intact_S2_bcDZPW	Tcells
i3_intact_S2_bcDZRY	Intermediate_epidermis
i3_intact_S2_bcDZXT	Intermediate_epidermis
i3_intact_S2_bcEACF	Intermediate_epidermis
i3_intact_S2_bcEAET	Intermediate_epidermis
i3_intact_S2_bcEANJ	Intermediate_epidermis
i3_intact_S2_bcEAOD	Intermediate_epidermis
i3_intact_S2_bcEAQK	Intermediate_epidermis
i3_intact_S2_bcEAZB	Intermediate_epidermis
i3_intact_S2_bcEBCJ	Intermediate_epidermis
i3_intact_S2_bcEBDU	Intermediate_epidermis
i3_intact_S2_bcEBFT	Fibroblast
i3_intact_S2_bcEBHD	Intermediate_epidermis
i3_intact_S2_bcEBNC	Intermediate_epidermis
i3_intact_S2_bcEBSB	Intermediate_epidermis
i3_intact_S2_bcEBSH	Intermediate_epidermis
i3_intact_S2_bcEBTP	Intermediate_epidermis
i3_intact_S2_bcEBTS	Intermediate_epidermis
i3_intact_S2_bcEBVI	Intermediate_epidermis
i3_intact_S2_bcEBZZ	Intermediate_epidermis
i3_intact_S2_bcECBU	Intermediate_epidermis
i3_intact_S2_bcECDD	Intermediate_epidermis
i3_intact_S2_bcECEB	Intermediate_epidermis
i3_intact_S2_bcECIH	SSCs
i3_intact_S2_bcECJA	Intermediate_epidermis
i3_intact_S2_bcECZY	Intermediate_epidermis
i3_intact_S2_bcEDDI	Fibroblast
i3_intact_S2_bcEDJE	Intermediate_epidermis
i3_intact_S2_bcEDMH	SSCs
i3_intact_S2_bcEDMW	SSCs
i3_intact_S2_bcEDNS	SSCs
i3_intact_S2_bcEDRY	Intermediate_epidermis
i3_intact_S2_bcEDUC	Intermediate_epidermis
i3_intact_S2_bcEDVT	BasalEpidermis
i3_intact_S2_bcEDYE	Intermediate_epidermis
i3_intact_S2_bcEEAY	Intermediate_epidermis
i3_intact_S2_bcEEFC	Intermediate_epidermis
i3_intact_S2_bcEEGA	Intermediate_epidermis
i3_intact_S2_bcEEGN	Tcells
i3_intact_S2_bcEEGR	Intermediate_epidermis
i3_intact_S2_bcEEIA	Tcells
i3_intact_S2_bcEEJZ	Intermediate_epidermis
i3_intact_S2_bcEEPS	Intermediate_epidermis
i3_intact_S2_bcEERO	Tcells
i3_intact_S2_bcEEWS	Intermediate_epidermis
i3_intact_S2_bcEEWZ	Intermediate_epidermis
i3_intact_S2_bcEEZO	SSCs
i3_intact_S2_bcEFGC	Intermediate_epidermis
i3_intact_S2_bcEFLG	Intermediate_epidermis
i3_intact_S2_bcEFMN	Intermediate_epidermis
i3_intact_S2_bcEFNP	Intermediate_epidermis
i3_intact_S2_bcEFNY	Intermediate_epidermis
i3_intact_S2_bcEFOA	Myeloid
i3_intact_S2_bcEFOC	Epidermal_Langerhans
i3_intact_S2_bcEFRY	SSCs
i3_intact_S2_bcEFSU	Intermediate_epidermis
i3_intact_S2_bcEFUW	Intermediate_epidermis
i3_intact_S2_bcEFVY	Tcells
i3_intact_S2_bcEFZE	Intermediate_epidermis
i3_intact_S2_bcEGAY	Intermediate_epidermis
i3_intact_S2_bcEGBY	Proliferating_Epidermis
i3_intact_S2_bcEGCE	Tcells
i3_intact_S2_bcEGCJ	Myeloid
i3_intact_S2_bcEGCU	SSCs
i3_intact_S2_bcEGEE	Intermediate_epidermis
i3_intact_S2_bcEGHD	Intermediate_epidermis
i3_intact_S2_bcEGHU	Intermediate_epidermis
i3_intact_S2_bcEGIA	Tcells
i3_intact_S2_bcEGIW	Intermediate_epidermis
i3_intact_S2_bcEGJS	Tcells
i3_intact_S2_bcEGKS	Tcells
i3_intact_S2_bcEGQD	Intermediate_epidermis
i3_intact_S2_bcEGTB	Tcells
i3_intact_S2_bcEGUW	BasalEpidermis
i3_intact_S2_bcEGVM	SSCs
i3_intact_S2_bcEGWT	Intermediate_epidermis
i3_intact_S2_bcEGWW	Tcells
i3_intact_S2_bcEGXM	Intermediate_epidermis
i3_intact_S2_bcEGYG	Intermediate_epidermis
i3_intact_S2_bcEHBX	Tcells
i3_intact_S2_bcEHDU	Intermediate_epidermis
i3_intact_S2_bcEHDX	Tcells
i3_intact_S2_bcEHFD	BasalEpidermis
i3_intact_S2_bcEHFK	Intermediate_epidermis
i3_intact_S2_bcEHLY	SSCs
i3_intact_S2_bcEHMS	Epidermal_Langerhans
i3_intact_S2_bcEHOG	Intermediate_epidermis
i3_intact_S2_bcEHPD	Intermediate_epidermis
