cell	Cell_type
S4_bcIGIS	IW4
S4_bcIGJD	Bcells
S4_bcIGNY	Erythrocyte
S4_bcIGNZ	IW5
S4_bcIGPW	IW5
S4_bcIGRH	Erythrocyte
S4_bcIGRK	IW4
S4_bcIGSC	FLB9
S4_bcIGSL	IW5
S4_bcIGSY	Erythrocyte
S4_bcIGXE	IW4
S4_bcIGXF	Erythrocyte
S4_bcIGXJ	Erythrocyte
S4_bcIGYH	Tcells
S4_bcIGZG	IW4
S4_bcIHAU	FLB8
S4_bcIHDG	IW5
S4_bcIHDZ	Erythrocyte
S4_bcIHJQ	Erythrocyte
S4_bcIHKF	Erythrocyte
S4_bcIHLA	Tcells
S4_bcIHLG	IW4
S4_bcIHMH	BasalWE1
S4_bcIHNH	Erythrocyte
S4_bcIHNU	BasalWE1
S4_bcIHRA	SSC
S4_bcIHRE	IW4
S4_bcIHVE	Erythrocyte
S4_bcIHWX	IW4
S4_bcIHZV	IW4
S4_bcIIBG	Erythrocyte
S4_bcIIDE	Erythrocyte
S4_bcIIIX	Erythrocyte
S4_bcIIKB	IW4
S4_bcIIKC	Erythrocyte
S4_bcIINA	IW5
S4_bcIINK	Erythrocyte
S4_bcIITI	Erythrocyte
S4_bcIIVI	FLB8
S4_bcIIWH	Erythrocyte
S4_bcIIYJ	IW4
S4_bcIIZR	IW5
S4_bcIJBW	Erythrocyte
S4_bcIJDW	Erythrocyte
S4_bcIJEY	IW4
S4_bcIJGD	Erythrocyte
S4_bcIJHC	IW4
S4_bcIJMF	IW4
S4_bcIJNL	Erythrocyte
S4_bcIJUY	Erythrocyte
S4_bcIKAW	IW5
S4_bcIKCH	Erythrocyte
N1_bcAACZ	Erythrocyte
N1_bcAAEW	Erythrocyte
N1_bcAAFM	Erythrocyte
N1_bcAAFV	Erythrocyte
N1_bcAAJQ	Erythrocyte
N1_bcAAKN	Erythrocyte
N1_bcAALD	Macrophage
N1_bcAAOB	FLB8
N1_bcAAPE	Macrophage
N1_bcAAQG	Macrophage
N1_bcAASS	Erythrocyte
N1_bcAATX	FLB9
N1_bcAAWR	FLB9
N1_bcAAYD	IW5
N1_bcAAZH	Erythrocyte
N1_bcABBW	FLB7
N1_bcABFF	Erythrocyte
N1_bcABLG	FLB9
N1_bcABNA	Erythrocyte
N1_bcABND	Erythrocyte
N1_bcABWX	Erythrocyte
N1_bcABZB	Erythrocyte
N1_bcACBL	Erythrocyte
N1_bcACBM	Erythrocyte
N1_bcACBZ	FLB8
N1_bcACCP	Macrophage
N1_bcACHR	FLB9
N1_bcACHZ	FLB9
N1_bcACIR	FLB9
N1_bcACIV	Erythrocyte
N1_bcACKC	Erythrocyte
N1_bcACMX	FLB7
N1_bcACNK	Erythrocyte
N1_bcACQB	FLB6
N1_bcACRK	Erythrocyte
N1_bcACTA	FLB7
N1_bcACTB	FLB8
N1_bcACVG	FLB6
N1_bcACXB	FLB7
N1_bcADGH	FLB9
N1_bcADLK	FLB9
N1_bcADOI	Erythrocyte
N1_bcADRD	FLB7
N1_bcADSL	Macrophage
N1_bcADWK	Erythrocyte
N1_bcADYF	FLB9
N1_bcAEBG	FLB9
N1_bcAEFG	FLB9
N1_bcAEGZ	FLB9
N1_bcAEIA	FLB9
N1_bcAEKY	FLB7
N1_bcAEMG	FLB9
N1_bcAEMP	FLB7
N1_bcAENH	Macrophage
N1_bcAERB	Tcells
N1_bcAERJ	FLB9
N1_bcAERM	FLB9
N1_bcAETH	FLB9
N1_bcAEWA	Erythrocyte
N1_bcAEXG	Macrophage
N1_bcAEYD	Tcells
N1_bcAFCA	FLB7
N1_bcAFCF	Erythrocyte
N1_bcAFGQ	FLB7
N1_bcAFGZ	Erythrocyte
N1_bcAFHL	Erythrocyte
N1_bcAFIJ	Erythrocyte
N1_bcAFNQ	Erythrocyte
N1_bcAFOW	Erythrocyte
N1_bcAFYU	Erythrocyte
N1_bcAGBR	FLB9
N1_bcAGDX	Erythrocyte
N1_bcAGFP	Erythrocyte
N1_bcAGFU	Erythrocyte
N1_bcAGLZ	FLB6
N1_bcAGQA	Erythrocyte
N1_bcAGRK	Erythrocyte
N1_bcAGSP	Erythrocyte
N1_bcAGXB	FLB9
N1_bcAGXE	Erythrocyte
N1_bcAHBY	FLB7
N1_bcAHCE	Erythrocyte
N1_bcAHCI	Erythrocyte
N1_bcAHDA	FLB7
N1_bcAHFE	Erythrocyte
N1_bcAHFH	Tcells
N1_bcAHGH	Erythrocyte
N1_bcAHHG	Erythrocyte
N1_bcAHKQ	FLB9
N1_bcAHSH	FLB9
N1_bcAHSY	Erythrocyte
N1_bcAHVN	Erythrocyte
N1_bcAHVQ	Erythrocyte
N1_bcAHWX	Erythrocyte
N1_bcAHZI	Myogenic_blastema
N1_bcAICM	FLB9
N1_bcAIDU	FLB6
N1_bcAIEB	Erythrocyte
N1_bcAIEI	FLB7
N1_bcAIHV	FLB9
N1_bcAIQG	Erythrocyte
N1_bcAIRD	Macrophage
N1_bcAIRZ	Tcells
N1_bcAITQ	Erythrocyte
N1_bcAIUW	Erythrocyte
N1_bcAIWP	Erythrocyte
N1_bcAIZQ	FLB9
N1_bcAJBR	Macrophage
N1_bcAJCH	Erythrocyte
N1_bcAJEV	Erythrocyte
N1_bcAJEZ	FLB9
N1_bcAJHR	Erythrocyte
N1_bcAJKE	FLB7
N1_bcAJKJ	Erythrocyte
N1_bcAJNN	FLB9
N1_bcAJNW	Erythrocyte
N1_bcAJQN	Myogenic_blastema
N1_bcAJUO	Erythrocyte
N1_bcAJUV	FLB7
N1_bcAJVG	Macrophage
N1_bcAJVQ	FLB9
N1_bcAJWX	FLB9
N1_bcAJXT	Erythrocyte
N1_bcAKEO	Endo
N1_bcAKGL	Erythrocyte
N1_bcAKJM	Erythrocyte
N1_bcAKKJ	Erythrocyte
N1_bcAKKT	FLB8
N1_bcAKKV	FLB7
N1_bcAKLI	Erythrocyte
N1_bcAKMM	Erythrocyte
N1_bcAKMX	Erythrocyte
N1_bcAKOF	FLB9
N1_bcAKRD	FLB7
N1_bcAKRQ	Macrophage
N1_bcAKTA	FLB8
N1_bcAKTZ	Erythrocyte
N1_bcAKWQ	FLB7
N1_bcAKZJ	FLB6
N1_bcALAT	Erythrocyte
N1_bcALEG	Tcells
N1_bcALFP	Erythrocyte
N1_bcALGT	Erythrocyte
N1_bcALHB	Tcells
N1_bcALHU	Erythrocyte
N1_bcALLD	Erythrocyte
N1_bcALML	Erythrocyte
N1_bcALNY	Erythrocyte
N1_bcALOQ	Tcells
N1_bcALRJ	FLB9
N1_bcALTN	Macrophage
N1_bcALTQ	FLB7
N1_bcALWN	FLB9
N1_bcALZO	FLB7
N1_bcALZY	Erythrocyte
N1_bcAMBN	FLB9
N1_bcAMBS	Erythrocyte
N1_bcAMCN	Erythrocyte
N1_bcAMFE	Erythrocyte
N1_bcAMFX	Erythrocyte
N1_bcAMGT	Erythrocyte
N1_bcAMHI	Erythrocyte
N1_bcAMJF	Erythrocyte
N1_bcAMNM	FLB9
N1_bcAMQY	Macrophage
N1_bcAMVI	Erythrocyte
N1_bcAMYH	Myogenic_blastema
N1_bcAMZC	FLB9
N1_bcAMZM	Erythrocyte
N1_bcAMZP	FLB9
N1_bcAMZZ	FLB9
N1_bcANAY	Macrophage
N1_bcANEB	FLB6
N1_bcANEC	FLB8
N1_bcANET	Myogenic_blastema
N1_bcANIX	FLB6
N1_bcANLX	Erythrocyte
N1_bcANPA	Erythrocyte
N1_bcANPR	Erythrocyte
N1_bcANTQ	Myogenic_blastema
N1_bcANVF	FLB9
N1_bcANXF	FLB9
N1_bcANXJ	Erythrocyte
N1_bcAOAD	Erythrocyte
N1_bcAOFB	FLB8
N1_bcAOHT	Erythrocyte
N1_bcAOJZ	FLB7
N1_bcAOKO	Erythrocyte
N1_bcAOMV	Erythrocyte
N1_bcAOOM	Erythrocyte
N1_bcAOQZ	Erythrocyte
N1_bcAORX	Myogenic_blastema
N1_bcAOVA	Erythrocyte
N1_bcAOYR	Tcells
N1_bcAPBT	Erythrocyte
N1_bcAPCS	Endo
N1_bcAPDD	Erythrocyte
N1_bcAPFP	Erythrocyte
N1_bcAPHT	Erythrocyte
N1_bcAPHW	FLB9
N1_bcAPKQ	Erythrocyte
N1_bcAPKT	IW4
N1_bcAPLZ	Myogenic_blastema
N1_bcAPMH	Macrophage
N1_bcAPMP	Erythrocyte
N1_bcAPNW	Macrophage
N1_bcAPSV	Erythrocyte
N1_bcAPUD	Erythrocyte
N1_bcAQGY	Erythrocyte
N1_bcAQHT	Erythrocyte
N1_bcAQLW	Erythrocyte
N1_bcAQWQ	Erythrocyte
N1_bcARAL	Erythrocyte
N1_bcARBA	Myogenic_blastema
N1_bcAREU	Erythrocyte
N1_bcAREX	Erythrocyte
N1_bcARFN	Macrophage
N1_bcARIE	Erythrocyte
N1_bcARIN	Erythrocyte
N1_bcARIV	Myogenic_blastema
N1_bcARIY	FLB8
N1_bcARLX	Erythrocyte
N1_bcARNR	Macrophage
N1_bcARPL	Myogenic_blastema
N1_bcARRI	FLB7
N1_bcARRP	FLB9
N1_bcARRS	Erythrocyte
N1_bcARTQ	Erythrocyte
N1_bcARUN	FLB9
N1_bcARXW	Erythrocyte
N1_bcARZV	Erythrocyte
N1_bcARZY	FLB9
N1_bcASAD	FLB7
N1_bcASCU	Erythrocyte
N1_bcASHU	Bcells
N1_bcASKZ	Erythrocyte
N1_bcASLK	FLB9
N1_bcASNE	FLB7
N1_bcASQD	Erythrocyte
N1_bcASUS	FLB9
N1_bcASZH	FLB9
N1_bcASZI	Erythrocyte
N1_bcATHW	Erythrocyte
N1_bcATMS	Macrophage
N1_bcATOC	FLB7
N1_bcATPE	Erythrocyte
N1_bcATQX	Erythrocyte
N1_bcAUAX	Schwann
N1_bcAUEY	Erythrocyte
N1_bcAUFD	Erythrocyte
N1_bcAUKX	Erythrocyte
N1_bcAUMO	Erythrocyte
N1_bcAUNM	Erythrocyte
N1_bcAUPC	Erythrocyte
N1_bcAUQZ	FLB7
N1_bcAUTC	Erythrocyte
N1_bcAUTQ	Myogenic_blastema
N1_bcAUVO	Erythrocyte
N1_bcAUXF	FLB9
N1_bcAUXP	Erythrocyte
N1_bcAVCT	FLB9
N1_bcAVII	Erythrocyte
N1_bcAVJT	FLB9
N1_bcAVMS	FLB7
N1_bcAVNF	Erythrocyte
N1_bcAVPJ	Myogenic_blastema
N1_bcAVPU	Erythrocyte
N1_bcAVXO	Erythrocyte
N1_bcAVYJ	Erythrocyte
N1_bcAVZZ	Macrophage
N1_bcAWBJ	FLB7
N1_bcAWEP	IW4
N1_bcAWGS	Myogenic_blastema
N1_bcAWKN	FLB9
N1_bcAWLN	Erythrocyte
N1_bcAWNP	FLB6
N1_bcAWPH	Erythrocyte
N1_bcAWPX	FLB9
N1_bcAWQR	FLB7
N1_bcAWQX	FLB8
N1_bcAWSN	Erythrocyte
N1_bcAWSP	FLB9
N1_bcAWSZ	Erythrocyte
N1_bcAWUA	Erythrocyte
N1_bcAWWE	FLB9
N1_bcAWXL	Erythrocyte
N1_bcAWYC	Erythrocyte
N1_bcAXBX	Erythrocyte
N1_bcAXER	FLB6
N1_bcAXJV	Erythrocyte
N1_bcAXPK	FLB9
N1_bcAXPO	FLB7
N1_bcAXSR	Tcells
N1_bcAXYN	FLB6
N1_bcAYEM	Erythrocyte
N1_bcAYHP	Erythrocyte
N1_bcAYIM	Erythrocyte
N1_bcAYKU	FLB9
N1_bcAYLQ	FLB9
N1_bcAYNY	FLB7
N1_bcAYPC	FLB9
N1_bcAZAP	Erythrocyte
N1_bcAZFZ	Pericyte
N1_bcAZHK	Erythrocyte
N1_bcAZKU	Erythrocyte
N1_bcAZMC	Erythrocyte
N1_bcAZOK	FLB9
N1_bcAZPD	FLB6
N1_bcAZPR	Bcells
N1_bcAZTQ	FLB9
N1_bcAZTU	Erythrocyte
N1_bcAZTY	Erythrocyte
N1_bcAZZV	FLB9
N1_bcBAID	FLB9
N1_bcBAKW	Erythrocyte
N1_bcBALI	FLB9
N1_bcBARO	FLB9
N1_bcBAXN	Erythrocyte
N1_bcBBAD	FLB7
N1_bcBBBA	FLB9
N1_bcBBCR	Pericyte
N1_bcBBDF	Erythrocyte
N1_bcBBEM	FLB7
N1_bcBBET	FLB8
N1_bcBBHK	FLB6
N1_bcBBKR	FLB6
N1_bcBBON	Tcells
N1_bcBBRU	Erythrocyte
N1_bcBBSS	FLB7
N1_bcBBYF	Macrophage
N1_bcBBZR	Erythrocyte
N1_bcBCCL	Erythrocyte
N1_bcBCDI	Erythrocyte
N1_bcBCDJ	Erythrocyte
N1_bcBCEL	Erythrocyte
N1_bcBCFC	Erythrocyte
N1_bcBCFN	Erythrocyte
N1_bcBCMT	Erythrocyte
N1_bcBCMU	Erythrocyte
N1_bcBCNC	Tcells
N1_bcBCXA	Erythrocyte
N1_bcBCZA	Macrophage
N1_bcBCZF	FLB7
N1_bcBDAZ	FLB9
N1_bcBDBC	FLB9
N1_bcBDJL	Erythrocyte
N1_bcBDMB	Erythrocyte
N1_bcBDMR	Erythrocyte
N1_bcBDNO	Erythrocyte
N1_bcBDQI	Erythrocyte
N1_bcBDUP	Erythrocyte
N1_bcBDYN	Erythrocyte
N1_bcBDZK	Macrophage
N1_bcBDZP	FLB7
N1_bcBDZX	Erythrocyte
N1_bcBEGU	Erythrocyte
N1_bcBEHK	Erythrocyte
N1_bcBEIK	FLB9
N1_bcBEIV	Erythrocyte
N1_bcBEJL	FLB8
N1_bcBEKK	Erythrocyte
N1_bcBELL	FLB9
N1_bcBEOE	Erythrocyte
N1_bcBEPO	Erythrocyte
N1_bcBEPP	Erythrocyte
N1_bcBETP	Erythrocyte
N1_bcBEVI	Erythrocyte
N1_bcBEYE	Myogenic_blastema
N1_bcBEYN	Erythrocyte
N1_bcBFAE	Erythrocyte
N1_bcBFDO	FLB9
N1_bcBFLZ	Myogenic_blastema
N1_bcBFNG	FLB9
N1_bcBFPR	Erythrocyte
N1_bcBFQK	FLB8
N1_bcBFTD	Erythrocyte
N1_bcBFUE	FLB7
N1_bcBGAN	FLB9
N1_bcBGAY	Erythrocyte
N1_bcBGSJ	FLB7
N1_bcBHBX	Erythrocyte
N1_bcBHCV	Erythrocyte
N1_bcBHEJ	Erythrocyte
N1_bcBHEX	FLB9
N1_bcBHFX	Erythrocyte
N1_bcBHIP	Erythrocyte
N1_bcBHIY	FLB7
N1_bcBHNC	FLB9
N1_bcBHND	Myogenic_blastema
N1_bcBHVL	Erythrocyte
N1_bcBHYA	Erythrocyte
N1_bcBHYB	Myogenic_blastema
N1_bcBHYT	Erythrocyte
N1_bcBIAP	Erythrocyte
N1_bcBIDA	FLB7
N1_bcBIGM	Macrophage
N1_bcBIKL	FLB7
N1_bcBINR	FLB8
N1_bcBIPT	Macrophage
N1_bcBIVH	Erythrocyte
N1_bcBJBE	FLB9
N1_bcBJBO	Erythrocyte
N1_bcBJDM	Erythrocyte
N1_bcBJDU	Macrophage
N1_bcBJDW	FLB7
N1_bcBJIV	FLB9
N1_bcBJLY	FLB9
N1_bcBJMA	Erythrocyte
N1_bcBJMS	FLB7
N1_bcBJOE	Tcells
N1_bcBJRI	Erythrocyte
N1_bcBJUY	FLB9
N1_bcBJZB	FLB9
N1_bcBKEY	Erythrocyte
N1_bcBKGL	Erythrocyte
N1_bcBKIT	Erythrocyte
N1_bcBKLB	Erythrocyte
N1_bcBKOJ	Tcells
N1_bcBKTX	FLB9
N1_bcBKVL	Erythrocyte
N1_bcBKVS	FLB9
N1_bcBKZD	FLB7
N1_bcBLBK	Erythrocyte
N1_bcBLGE	Erythrocyte
N1_bcBLGW	Erythrocyte
N1_bcBLHW	FLB8
N1_bcBLIE	Erythrocyte
N1_bcBLLQ	FLB8
N1_bcBLRU	Macrophage
N1_bcBLUQ	Macrophage
N1_bcBLVW	FLB9
N1_bcBLXH	Erythrocyte
N1_bcBLZT	Erythrocyte
N1_bcBLZV	Erythrocyte
N1_bcBMAH	Erythrocyte
N1_bcBMBM	FLB9
N1_bcBMGS	Erythrocyte
N1_bcBMJO	Erythrocyte
N1_bcBMMT	Myogenic_blastema
N1_bcBMNL	Erythrocyte
N1_bcBMPD	Macrophage
N1_bcBMWD	FLB9
N1_bcBNEL	FLB9
N1_bcBNFX	Erythrocyte
N1_bcBNLQ	Erythrocyte
N1_bcBNLY	FLB9
N1_bcBNMA	Erythrocyte
N1_bcBNNT	Erythrocyte
N1_bcBNOX	FLB9
N1_bcBNPW	Erythrocyte
N1_bcBNQK	FLB9
N1_bcBNRL	Erythrocyte
N1_bcBNRS	FLB9
N1_bcBNTD	FLB7
N1_bcBNVD	Erythrocyte
N1_bcBNWY	FLB7
N1_bcBNXM	Erythrocyte
N1_bcBNZN	FLB9
N1_bcBOAQ	Myogenic_blastema
N1_bcBOAT	Erythrocyte
N1_bcBOEW	FLB8
N1_bcBOFU	FLB8
N1_bcBOHB	Erythrocyte
N1_bcBOJJ	Erythrocyte
N1_bcBOKE	Endo
N1_bcBOKO	FLB9
N1_bcBOLU	Tcells
N1_bcBOPO	Erythrocyte
N1_bcBOUK	FLB8
N1_bcBOWI	Erythrocyte
N1_bcBOYI	Tcells
N1_bcBOZR	Myogenic_blastema
N1_bcBPBQ	Macrophage
N1_bcBPFP	Erythrocyte
N1_bcBPOD	Endo
N1_bcBPOS	Macrophage
N1_bcBPRW	Erythrocyte
N1_bcBPVJ	FLB6
N1_bcBQBU	Erythrocyte
N1_bcBQFW	FLB9
N1_bcBQGT	Macrophage
N1_bcBQIG	FLB9
N1_bcBQLC	Erythrocyte
N1_bcBQLW	FLB9
N1_bcBQNK	Erythrocyte
N1_bcBQOV	FLB7
N1_bcBRHU	Macrophage
N1_bcBRHV	FLB9
N1_bcBRIH	Erythrocyte
N1_bcBRIY	Macrophage
N1_bcBRJA	Macrophage
N1_bcBRNP	Erythrocyte
N1_bcBROI	Erythrocyte
N1_bcBROV	FLB9
N1_bcBRSB	FLB9
N1_bcBRUV	Erythrocyte
N1_bcBRUZ	Erythrocyte
N1_bcBRXP	Erythrocyte
N1_bcBRZB	Erythrocyte
N1_bcBSAH	Erythrocyte
N1_bcBSFO	Erythrocyte
N1_bcBSHK	Erythrocyte
N1_bcBSIA	Erythrocyte
N1_bcBSIN	Erythrocyte
N1_bcBSPD	FLB7
N1_bcBSPV	Erythrocyte
N1_bcBSRH	IW5
N1_bcBSTS	FLB9
N1_bcBSWD	FLB9
N1_bcBSYC	FLB9
N1_bcBSYH	Myogenic_blastema
N1_bcBTAB	FLB9
N1_bcBTBH	Erythrocyte
N1_bcBTBV	Erythrocyte
N1_bcBTCE	Erythrocyte
N1_bcBTEV	FLB9
N1_bcBTIO	Erythrocyte
N1_bcBTJV	Erythrocyte
N1_bcBTNW	FLB9
N1_bcBTOU	Erythrocyte
N1_bcBTQC	Erythrocyte
N1_bcBTRA	Macrophage
N1_bcBTXU	FLB9
N1_bcBUAF	FLB8
N1_bcBUAG	FLB8
N1_bcBUCU	FLB7
N1_bcBUDX	Erythrocyte
N1_bcBUED	Erythrocyte
N1_bcBUEP	FLB7
N1_bcBUFJ	FLB7
N1_bcBUHC	Erythrocyte
N1_bcBUIM	Macrophage
N1_bcBUKD	FLB7
N1_bcBUPF	Erythrocyte
N1_bcBUQI	Erythrocyte
N1_bcBUUK	Erythrocyte
N1_bcBUXJ	FLB9
N1_bcBUYW	Myogenic_blastema
N1_bcBVAS	Erythrocyte
N1_bcBVAU	FLB9
N1_bcBVBE	Erythrocyte
N1_bcBVBF	FLB7
N1_bcBVMC	Erythrocyte
N1_bcBVOV	Erythrocyte
N1_bcBVOZ	Erythrocyte
N1_bcBVRS	Erythrocyte
N1_bcBVTH	FLB9
N1_bcBVXE	Erythrocyte
N1_bcBVYS	Erythrocyte
N1_bcBVZA	FLB6
N1_bcBWAQ	FLB9
N1_bcBWEQ	Erythrocyte
N1_bcBWER	Erythrocyte
N1_bcBWHW	FLB7
N1_bcBWIS	Myogenic_blastema
N1_bcBWJO	Erythrocyte
N1_bcBWKC	Erythrocyte
N1_bcBWMW	Macrophage
N1_bcBWNA	Erythrocyte
N1_bcBWRE	FLB9
N1_bcBWUN	Erythrocyte
N1_bcBWWL	Macrophage
N1_bcBWXX	FLB9
N1_bcBXGE	Erythrocyte
N1_bcBXIU	FLB9
N1_bcBXPE	Bcells
N1_bcBXYF	FLB9
N1_bcBXZE	Erythrocyte
N1_bcBYBM	FLB9
N1_bcBYDC	FLB9
N1_bcBYEP	Erythrocyte
N1_bcBYFD	Erythrocyte
N1_bcBYHC	Myogenic_blastema
N1_bcBYII	FLB9
N1_bcBYOM	Pericyte
N1_bcBYRQ	Macrophage
N1_bcBYVA	FLB9
N1_bcBYVL	Erythrocyte
N1_bcBYWO	Erythrocyte
N1_bcBYYA	Erythrocyte
N1_bcBZAH	Erythrocyte
N1_bcBZBU	Erythrocyte
N1_bcBZDB	FLB9
N1_bcBZEX	Erythrocyte
N1_bcBZGP	Erythrocyte
N1_bcBZGR	Erythrocyte
N1_bcBZHF	Erythrocyte
N1_bcBZJY	Erythrocyte
N1_bcBZKF	FLB7
N1_bcBZLQ	FLB7
N1_bcBZOL	FLB9
N1_bcBZSS	FLB8
N1_bcBZTX	Erythrocyte
N1_bcBZVM	IW4
N1_bcBZWC	Erythrocyte
N1_bcBZXF	FLB9
N1_bcBZXH	Tcells
N1_bcCADT	Erythrocyte
N1_bcCAJC	FLB6
N1_bcCALA	Erythrocyte
N1_bcCAML	FLB9
N1_bcCAOA	FLB9
N1_bcCARB	Erythrocyte
N1_bcCARG	Erythrocyte
N1_bcCARM	Erythrocyte
N1_bcCARU	Erythrocyte
N1_bcCATQ	FLB7
N1_bcCAWY	Erythrocyte
N1_bcCAXO	Macrophage
N1_bcCBCA	Erythrocyte
N1_bcCBDM	FLB9
N1_bcCBDX	FLB9
N1_bcCBIB	Erythrocyte
N1_bcCBIC	FLB9
N1_bcCBKJ	FLB8
N1_bcCBLH	Macrophage
N1_bcCBOB	Erythrocyte
N1_bcCBRX	FLB9
N1_bcCBTG	FLB7
N1_bcCBTN	Erythrocyte
N1_bcCBUW	IW5
N1_bcCBXB	Macrophage
N1_bcCBYW	Erythrocyte
N1_bcCCAW	Erythrocyte
N1_bcCCBE	Erythrocyte
N1_bcCCDB	Erythrocyte
N1_bcCCFQ	Macrophage
N1_bcCCHE	Erythrocyte
N1_bcCCHZ	Macrophage
N1_bcCCLK	FLB9
N1_bcCCOX	FLB9
N1_bcCCUD	FLB7
N1_bcCCVB	FLB9
N1_bcCCVT	FLB8
N1_bcCCWT	Erythrocyte
N1_bcCCXF	Erythrocyte
N1_bcCCXN	Erythrocyte
N1_bcCCZW	Erythrocyte
N1_bcCDAS	Erythrocyte
N1_bcCDBA	Erythrocyte
N1_bcCDBY	Erythrocyte
N1_bcCDCD	Erythrocyte
N1_bcCDIU	FLB7
N1_bcCDNR	Erythrocyte
N1_bcCDOH	FLB9
N1_bcCDOU	Erythrocyte
N1_bcCDQY	Myogenic_blastema
N1_bcCDUF	Macrophage
N1_bcCDXO	Erythrocyte
N1_bcCDYP	Erythrocyte
N1_bcCDZE	Myogenic_blastema
N1_bcCECC	FLB9
N1_bcCEGB	Erythrocyte
N1_bcCEJM	FLB6
N1_bcCEJP	Erythrocyte
N1_bcCEKO	Erythrocyte
N1_bcCERY	Erythrocyte
N1_bcCEUH	Erythrocyte
N1_bcCEUM	Erythrocyte
N1_bcCEWY	Erythrocyte
N1_bcCEXG	Erythrocyte
N1_bcCEYQ	Erythrocyte
N1_bcCEZN	FLB7
N1_bcCFAD	Erythrocyte
N1_bcCFBS	Erythrocyte
N1_bcCFFF	FLB7
N1_bcCFLS	Erythrocyte
N1_bcCFON	Erythrocyte
N1_bcCFOO	Tcells
N1_bcCFRA	Erythrocyte
N1_bcCFRL	Erythrocyte
N1_bcCFRW	FLB7
N1_bcCFSK	Erythrocyte
N1_bcCFWE	FLB8
N1_bcCGCP	FLB9
N1_bcCGGE	Erythrocyte
N1_bcCGLO	Bcells
N1_bcCGSX	FLB9
N1_bcCGZN	FLB9
N1_bcCHDC	FLB7
N1_bcCHEG	Macrophage
N1_bcCHGP	Erythrocyte
N1_bcCHIA	Erythrocyte
N1_bcCHKD	Erythrocyte
N1_bcCHKX	Erythrocyte
N1_bcCHNP	Erythrocyte
N1_bcCHQH	Macrophage
N1_bcCHQN	FLB8
N1_bcCHQO	Erythrocyte
N1_bcCHTZ	FLB9
N1_bcCHXT	Erythrocyte
N1_bcCHYY	FLB9
N1_bcCHZE	Macrophage
N1_bcCIAO	FLB9
N1_bcCIBW	FLB7
N1_bcCIEG	Erythrocyte
N1_bcCIEX	Erythrocyte
N1_bcCIGE	Tcells
N1_bcCIGY	Erythrocyte
N1_bcCIIO	FLB7
N1_bcCIKW	Erythrocyte
N1_bcCILW	Macrophage
N1_bcCIRO	Erythrocyte
N1_bcCIWN	Erythrocyte
N1_bcCJHN	Erythrocyte
N1_bcCJHR	Tcells
N1_bcCJHT	FLB7
N1_bcCJHV	Erythrocyte
N1_bcCJJH	Macrophage
N1_bcCJNY	Macrophage
N1_bcCJTS	FLB7
N1_bcCJTY	Erythrocyte
N1_bcCJVK	Erythrocyte
N1_bcCJYQ	Erythrocyte
N1_bcCJZM	FLB7
N1_bcCKEB	Myogenic_blastema
N1_bcCKEE	FLB9
N1_bcCKEW	FLB9
N1_bcCKFG	FLB9
N1_bcCKGK	FLB9
N1_bcCKGY	Erythrocyte
N1_bcCKHY	FLB9
N1_bcCKIF	Erythrocyte
N1_bcCKIM	FLB9
N1_bcCKIY	FLB8
N1_bcCKTS	Erythrocyte
N1_bcCKWH	FLB9
N1_bcCLBJ	Erythrocyte
N1_bcCLBU	Erythrocyte
N1_bcCLCZ	Erythrocyte
N1_bcCLDY	Macrophage
N1_bcCLHI	Erythrocyte
N1_bcCLIM	Erythrocyte
N1_bcCLKL	Myogenic_blastema
N1_bcCLNV	Erythrocyte
N1_bcCLSF	Erythrocyte
N1_bcCLSZ	Erythrocyte
N1_bcCLWU	FLB8
N1_bcCLXN	FLB9
N1_bcCLZM	FLB8
N1_bcCLZW	Erythrocyte
N1_bcCMGJ	FLB9
N1_bcCMOV	FLB9
N1_bcCMWH	Tcells
N1_bcCMYB	Erythrocyte
N1_bcCNFS	Erythrocyte
N1_bcCNGD	FLB8
N1_bcCNHP	Erythrocyte
N1_bcCNHQ	Erythrocyte
N1_bcCNKZ	FLB9
N1_bcCNTT	Myogenic_blastema
N1_bcCNZG	Macrophage
N1_bcCNZK	FLB7
N1_bcCOIE	Erythrocyte
N1_bcCOIQ	Erythrocyte
N1_bcCOMD	FLB9
N1_bcCOPM	Erythrocyte
N1_bcCOSO	Erythrocyte
N1_bcCOTA	Myogenic_blastema
N1_bcCOVP	Schwann
N1_bcCOVQ	Schwann
N1_bcCOXI	Erythrocyte
N1_bcCOYT	Erythrocyte
N1_bcCOZO	FLB9
N1_bcCPFR	Erythrocyte
N1_bcCPGO	FLB9
N1_bcCPHR	FLB7
N1_bcCPIO	Erythrocyte
N1_bcCPLA	FLB9
N1_bcCPNI	FLB7
N1_bcCPPC	Erythrocyte
N1_bcCPSF	Erythrocyte
N1_bcCPUB	Erythrocyte
N1_bcCQAU	Macrophage
N1_bcCQBF	FLB9
N1_bcCQJL	Macrophage
N1_bcCQJM	FLB9
N1_bcCQKA	Erythrocyte
N1_bcCQLT	Macrophage
N1_bcCQPH	Erythrocyte
N1_bcCQPM	IW4
N1_bcCQVK	Myogenic_blastema
N1_bcCQWY	FLB7
N1_bcCQYV	Erythrocyte
N1_bcCRDC	Erythrocyte
N1_bcCREH	Myogenic_blastema
N1_bcCRFQ	Erythrocyte
N1_bcCRGI	Erythrocyte
N1_bcCRHH	Tcells
